ID,AGE,INCOME,GENDER,MARITAL,NUMKIDS,NUMCARDS,HOWPAID,MORTGAGE,STORECAR,LOANS,RISK
100954,19,21592,m,married  ,1,2,monthly,y,3,1,bad profit
101011,34,21582,f,married  ,1,2,monthly,y,1,2,bad profit
102636,38,21574,m,single   ,1,2,monthly,y,1,1,bad profit
100816,18,21561,m,married  ,1,1,weekly ,y,2,2,bad profit
101621,23,21554,m,married  ,2,2,weekly ,y,1,1,bad profit
102150,21,21550,f,single   ,1,1,weekly ,y,3,1,bad profit
101139,20,21548,m,married  ,2,1,weekly ,y,1,1,bad profit
102963,41,21544,m,divsepwid,4,5,weekly ,n,3,3,bad profit
102443,35,21544,m,single   ,0,2,monthly,n,2,1,bad profit
100881,18,21533,m,married  ,2,0,monthly,y,3,1,bad profit
103121,43,21527,f,divsepwid,4,5,weekly ,y,5,3,good risk 
100877,18,21525,f,married  ,2,0,weekly ,y,2,1,bad profit
102952,41,21522,f,divsepwid,4,5,weekly ,y,3,3,bad profit
101458,22,21515,m,married  ,2,0,monthly,y,3,2,bad loss  
101185,20,21507,m,married  ,1,0,weekly ,y,3,2,bad profit
100813,18,21502,m,married  ,1,0,monthly,y,2,2,bad profit
102326,22,21501,f,single   ,1,3,monthly,n,3,1,bad profit
104087,50,21498,f,married  ,2,4,monthly,y,5,1,bad loss  
102603,24,21498,f,single   ,1,1,monthly,n,3,1,bad profit
102480,28,21488,m,single   ,1,2,weekly ,y,1,1,bad profit
101593,23,21481,f,married  ,2,0,monthly,y,2,2,bad profit
101999,38,21479,f,single   ,0,1,weekly ,n,1,1,bad profit
100876,18,21468,m,married  ,1,2,weekly ,y,2,2,bad profit
102605,24,21455,m,single   ,1,1,weekly ,y,2,1,bad profit
103122,43,21453,f,divsepwid,4,5,weekly ,n,3,2,bad profit
102023,27,21449,f,single   ,0,1,monthly,n,1,1,bad profit
101613,23,21446,f,married  ,2,0,monthly,y,1,2,bad profit
103748,40,21441,m,married  ,3,4,monthly,y,5,2,bad loss  
102750,32,21438,f,single   ,1,1,weekly ,y,2,1,bad profit
102001,20,21428,m,single   ,0,2,weekly ,n,2,1,bad profit
101454,22,21425,f,married  ,2,1,weekly ,y,3,1,bad profit
102294,22,21421,f,single   ,0,2,monthly,n,2,1,bad loss  
102202,21,21421,m,single   ,1,1,monthly,n,3,1,bad profit
101333,21,21417,f,married  ,2,2,monthly,y,3,1,bad profit
103612,33,21413,m,divsepwid,3,6,weekly ,y,4,3,bad loss  
101637,29,21411,m,married  ,2,0,weekly ,y,3,1,bad profit
101584,23,21409,m,married  ,1,2,weekly ,y,1,2,bad profit
102769,25,21403,m,single   ,0,3,monthly,y,1,1,bad loss  
101010,19,21392,m,married  ,1,0,weekly ,y,2,2,bad profit
101198,27,21391,m,married  ,2,2,weekly ,y,3,1,bad profit
102777,25,21387,m,single   ,1,3,monthly,y,1,1,bad profit
102431,23,21383,m,single   ,0,2,monthly,n,2,1,bad profit
101754,24,21382,m,married  ,2,1,monthly,y,1,1,bad profit
102004,20,21378,m,single   ,1,2,weekly ,n,3,1,bad profit
102027,27,21368,f,single   ,1,1,monthly,n,3,1,bad profit
101788,24,21355,f,married  ,1,2,monthly,y,3,1,bad profit
101317,21,21334,f,married  ,1,2,weekly ,y,3,2,bad profit
101138,20,21327,f,married  ,2,0,weekly ,y,2,2,bad profit
102741,25,21325,m,single   ,0,1,monthly,n,2,1,bad profit
102766,25,21324,f,single   ,1,2,weekly ,n,2,1,bad profit
102341,22,21324,f,single   ,0,1,weekly ,n,2,1,bad profit
102477,23,21322,f,single   ,0,3,weekly ,y,1,1,bad profit
100820,18,21321,m,married  ,1,0,monthly,y,2,2,bad profit
103916,45,21320,f,married  ,2,3,monthly,y,5,1,bad loss  
101136,20,21317,m,married  ,1,2,monthly,y,3,1,bad profit
102663,24,21306,f,single   ,0,3,monthly,y,2,1,bad profit
101166,20,21306,m,married  ,1,1,monthly,y,3,1,good risk 
101316,21,21295,m,married  ,1,2,weekly ,y,2,1,bad profit
103984,47,21290,f,married  ,3,4,monthly,y,5,2,bad loss  
101748,24,21290,m,married  ,1,2,weekly ,y,3,2,bad profit
100962,19,21288,f,married  ,1,2,monthly,y,1,2,bad loss  
100867,18,21287,f,married  ,1,2,monthly,y,3,2,bad profit
102199,31,21284,m,single   ,0,3,weekly ,n,1,1,good risk 
102657,24,21274,m,single   ,1,2,monthly,y,2,1,bad profit
102950,41,21271,f,divsepwid,3,6,weekly ,n,3,2,bad profit
101457,22,21271,f,married  ,1,2,monthly,y,3,1,bad profit
102051,38,21269,f,single   ,0,1,monthly,y,3,1,bad profit
102461,36,21261,f,single   ,0,2,monthly,n,1,1,bad profit
101726,24,21253,m,married  ,2,1,weekly ,y,2,1,bad profit
103809,42,21247,m,married  ,2,4,weekly ,y,5,2,bad loss  
102659,24,21245,f,single   ,0,1,monthly,n,2,1,bad profit
101173,20,21243,f,married  ,1,0,monthly,y,2,2,bad profit
102162,21,21238,m,single   ,1,1,monthly,n,3,1,bad profit
102618,24,21237,f,single   ,1,2,monthly,y,2,1,bad profit
104088,50,21236,m,married  ,3,4,monthly,y,4,2,bad loss  
102154,28,21231,f,single   ,0,3,monthly,y,2,1,bad profit
102317,22,21221,f,single   ,0,3,monthly,n,3,1,bad profit
101347,21,21212,m,married  ,2,0,weekly ,y,2,2,bad profit
102354,22,21210,m,single   ,0,3,weekly ,y,1,1,bad profit
101130,20,21209,m,married  ,2,1,monthly,y,2,2,bad profit
103683,35,21204,f,divsepwid,4,5,weekly ,n,4,3,bad loss  
100842,27,21190,f,married  ,1,1,weekly ,y,3,1,bad profit
101473,22,21190,f,married  ,2,2,monthly,y,2,2,bad profit
102761,25,21189,m,single   ,0,1,weekly ,n,2,1,bad profit
104092,50,21184,f,married  ,3,3,monthly,y,5,1,bad loss  
101997,20,21184,m,single   ,1,3,monthly,n,2,1,bad profit
101877,28,21175,m,married  ,1,0,weekly ,y,3,1,good risk 
101189,20,21168,f,married  ,2,1,monthly,y,3,1,bad profit
101132,33,21166,m,married  ,2,1,weekly ,y,1,1,bad profit
100836,18,21160,f,married  ,1,2,weekly ,y,1,1,bad profit
100888,18,21159,m,married  ,2,0,weekly ,y,3,1,bad profit
102744,29,21154,m,single   ,0,2,monthly,y,2,1,bad loss  
102053,20,21154,m,single   ,0,1,weekly ,y,3,1,bad profit
100859,18,21151,f,married  ,2,0,monthly,y,1,2,bad profit
102145,21,21150,f,single   ,1,2,monthly,n,3,1,bad profit
101321,21,21141,m,married  ,1,1,weekly ,y,1,2,bad profit
102490,26,21139,f,single   ,1,3,monthly,y,1,1,bad profit
101992,20,21138,m,single   ,0,1,monthly,n,3,1,bad profit
101009,19,21138,m,married  ,1,0,monthly,y,3,2,bad profit
103449,47,21127,f,divsepwid,2,5,weekly ,n,3,3,good risk 
101908,25,21127,f,married  ,1,0,weekly ,y,2,1,bad profit
101887,25,21126,m,married  ,1,2,weekly ,y,3,1,bad profit
102600,24,21123,m,single   ,0,2,monthly,n,1,1,bad profit
101429,22,21120,f,married  ,2,0,monthly,y,2,2,good risk 
102775,26,21106,m,single   ,0,3,weekly ,y,1,1,bad profit
103125,28,21092,m,divsepwid,4,6,weekly ,n,4,2,bad loss  
102017,20,21080,f,single   ,0,1,monthly,y,2,1,bad profit
102035,20,21070,m,single   ,1,2,weekly ,n,1,1,good risk 
100882,18,21066,m,married  ,2,0,monthly,y,3,2,bad profit
104089,50,21061,f,married  ,3,4,monthly,y,5,1,bad loss  
101776,24,21049,m,married  ,2,1,weekly ,y,3,1,good risk 
102478,23,21035,f,single   ,1,1,monthly,n,1,1,bad profit
102055,20,21029,m,single   ,1,2,monthly,y,2,1,bad profit
100978,19,21026,f,married  ,2,2,monthly,y,3,1,bad loss  
102783,25,21011,f,single   ,1,3,weekly ,y,1,1,bad profit
101764,24,21007,f,married  ,1,2,monthly,y,2,2,bad profit
104018,29,21002,f,married  ,2,3,weekly ,y,4,2,bad loss  
101917,36,20995,f,married  ,2,2,weekly ,y,1,1,bad profit
102009,20,20994,m,single   ,1,3,monthly,n,1,1,good risk 
103913,22,20992,m,married  ,3,4,monthly,y,5,2,bad loss  
101179,31,20988,m,married  ,2,0,weekly ,y,2,1,bad profit
103438,38,20986,m,divsepwid,3,5,weekly ,y,5,2,bad profit
100834,18,20985,f,married  ,1,1,monthly,y,3,2,bad profit
101882,25,20979,m,married  ,2,1,monthly,y,1,2,bad profit
100861,18,20977,f,married  ,2,1,monthly,y,3,1,bad profit
102049,32,20971,m,single   ,1,2,weekly ,y,3,1,bad profit
101730,24,20970,f,married  ,2,1,monthly,y,2,1,bad profit
101154,20,20964,m,married  ,2,2,monthly,y,2,2,bad profit
103618,49,20963,f,divsepwid,3,5,weekly ,n,3,3,bad profit
102747,25,20963,f,single   ,0,1,weekly ,n,1,1,bad profit
101151,20,20961,f,married  ,1,1,monthly,y,2,1,bad profit
102022,20,20961,m,single   ,1,3,monthly,y,2,1,bad profit
101463,22,20959,m,married  ,2,1,weekly ,y,3,1,bad loss  
102041,20,20947,m,single   ,1,2,weekly ,y,1,1,bad profit
100980,19,20946,m,married  ,1,0,weekly ,y,1,1,bad profit
101470,22,20943,m,married  ,1,2,weekly ,y,3,1,bad profit
102772,25,20942,f,single   ,1,2,monthly,n,3,1,bad profit
103109,43,20941,m,divsepwid,3,5,weekly ,y,3,2,bad loss  
102284,22,20935,m,single   ,0,1,monthly,y,2,1,bad profit
102656,24,20923,f,single   ,1,1,weekly ,y,2,1,bad profit
101778,24,20921,f,married  ,1,0,weekly ,y,1,1,bad profit
102475,23,20920,m,single   ,0,1,monthly,n,2,1,bad profit
101615,23,20919,f,married  ,2,0,weekly ,y,3,2,bad profit
101008,19,20919,m,married  ,2,1,monthly,y,2,2,bad profit
102489,23,20901,f,single   ,1,2,weekly ,n,3,1,bad profit
101595,23,20896,m,married  ,2,2,weekly ,y,1,2,bad profit
102161,21,20885,m,single   ,1,1,monthly,n,1,1,bad profit
102357,22,20876,m,single   ,1,3,monthly,n,1,1,bad profit
101126,20,20874,m,married  ,1,1,weekly ,y,3,2,bad profit
102758,38,20865,f,single   ,1,2,weekly ,n,3,1,bad profit
101913,36,20865,f,married  ,1,2,weekly ,y,3,2,bad profit
104016,48,20863,m,married  ,2,4,monthly,y,4,2,bad loss  
101740,24,20859,f,married  ,1,2,weekly ,y,2,2,bad profit
100832,35,20857,m,married  ,1,0,weekly ,y,2,2,bad profit
100974,19,20857,m,married  ,1,2,monthly,y,2,1,bad profit
100847,18,20852,m,married  ,1,1,monthly,y,3,2,bad profit
101306,21,20851,f,married  ,1,2,weekly ,y,1,2,bad profit
102288,37,20841,f,single   ,1,2,weekly ,y,1,1,bad profit
102763,25,20837,m,single   ,1,2,monthly,n,1,1,bad loss  
102309,33,20836,f,single   ,1,1,weekly ,y,2,1,bad profit
101281,36,20830,f,married  ,1,0,monthly,y,1,2,bad profit
101617,23,20828,f,married  ,1,0,weekly ,y,1,2,bad profit
101914,25,20826,m,married  ,2,0,weekly ,y,2,1,bad loss  
102495,36,20811,m,single   ,1,2,monthly,y,3,1,bad profit
100844,18,20808,m,married  ,2,1,weekly ,y,2,2,bad profit
102958,29,20807,m,divsepwid,2,6,weekly ,n,5,2,bad loss  
100992,19,20806,m,married  ,1,0,weekly ,y,3,1,bad profit
102458,37,20799,m,single   ,1,2,monthly,y,2,1,bad profit
102767,38,20797,m,single   ,1,3,weekly ,n,2,1,bad profit
103753,40,20789,f,married  ,3,4,weekly ,y,5,2,bad loss  
102187,29,20785,f,single   ,0,3,weekly ,y,2,1,bad profit
102460,23,20777,m,single   ,0,1,weekly ,n,2,1,bad profit
103978,47,20772,f,married  ,2,4,weekly ,y,5,2,bad loss  
101331,30,20766,f,married  ,2,1,monthly,y,1,1,bad profit
102003,36,20764,f,single   ,1,2,monthly,y,1,1,bad profit
100989,19,20760,f,married  ,2,2,weekly ,y,3,1,bad loss  
102015,20,20755,f,single   ,1,3,monthly,y,1,1,bad profit
103541,48,20750,m,divsepwid,3,5,weekly ,y,3,2,bad profit
101287,32,20730,m,married  ,1,0,monthly,y,2,2,bad profit
103198,44,20714,f,divsepwid,4,6,weekly ,n,4,3,good risk 
102655,24,20710,f,single   ,1,1,monthly,y,1,1,bad profit
102190,21,20708,f,single   ,1,2,weekly ,y,2,1,bad profit
102168,21,20691,m,single   ,1,2,monthly,y,1,1,bad profit
100960,19,20690,f,married  ,2,2,monthly,y,3,2,bad profit
102742,30,20686,f,single   ,0,1,weekly ,y,2,1,bad profit
101866,25,20680,f,married  ,1,2,monthly,y,2,1,bad profit
101582,23,20678,m,married  ,1,2,monthly,y,2,1,bad profit
101605,23,20678,m,married  ,1,2,weekly ,y,1,2,bad profit
102642,24,20675,m,single   ,1,2,weekly ,y,2,1,bad profit
101144,20,20674,m,married  ,1,2,weekly ,y,2,2,bad loss  
100815,18,20671,m,married  ,1,1,weekly ,y,2,1,bad profit
100837,18,20671,m,married  ,1,2,weekly ,y,3,2,bad profit
101604,23,20669,m,married  ,1,0,weekly ,y,3,2,bad profit
102770,25,20666,f,single   ,0,3,monthly,n,2,1,bad profit
101140,20,20635,m,married  ,2,1,weekly ,y,3,1,bad profit
103842,43,20633,m,married  ,2,4,monthly,y,4,1,bad loss  
101588,23,20631,m,married  ,2,2,weekly ,y,3,1,bad profit
101459,22,20623,f,married  ,1,0,monthly,y,2,2,bad profit
103543,48,20622,f,divsepwid,3,6,weekly ,n,3,3,bad profit
103807,42,20621,m,married  ,2,4,weekly ,y,4,2,bad loss  
102945,26,20617,m,divsepwid,2,5,weekly ,n,4,3,bad loss  
102188,21,20608,m,single   ,1,1,monthly,y,3,1,bad profit
103458,33,20602,f,divsepwid,4,6,weekly ,n,3,3,bad profit
101721,24,20592,f,married  ,1,0,monthly,y,1,2,bad profit
103752,40,20588,m,married  ,3,4,weekly ,y,4,2,bad loss  
102788,30,20588,m,single   ,0,3,weekly ,y,1,1,bad profit
102786,25,20587,m,single   ,1,1,monthly,n,2,1,bad profit
101765,24,20586,f,married  ,1,2,weekly ,y,1,1,bad profit
101313,21,20581,m,married  ,1,1,weekly ,y,3,1,bad loss  
102452,23,20570,m,single   ,0,3,monthly,y,3,1,bad profit
102743,25,20568,m,single   ,0,1,weekly ,n,2,1,bad profit
101915,25,20568,m,married  ,2,1,weekly ,y,3,1,bad profit
100845,18,20568,m,married  ,2,1,weekly ,y,3,2,bad profit
102623,24,20559,f,single   ,0,2,weekly ,n,3,1,bad profit
101349,21,20558,f,married  ,1,2,weekly ,y,2,1,bad profit
101485,22,20555,m,married  ,1,0,monthly,y,2,1,bad profit
101019,30,20546,m,married  ,1,2,weekly ,y,1,1,bad profit
102328,26,20542,m,single   ,0,1,weekly ,y,2,1,bad profit
100991,37,20541,m,married  ,1,0,weekly ,y,2,2,bad profit
103537,48,20536,f,divsepwid,4,5,weekly ,y,3,2,bad profit
101172,38,20536,f,married  ,1,0,monthly,y,1,2,bad profit
102335,22,20536,m,single   ,1,1,monthly,n,3,1,bad profit
102620,27,20535,m,single   ,1,3,weekly ,y,2,1,bad profit
102483,23,20533,m,single   ,0,1,monthly,y,2,1,bad profit
102793,36,20528,f,single   ,1,3,weekly ,y,1,1,bad profit
102451,23,20526,m,single   ,0,2,monthly,y,1,1,bad profit
100854,18,20510,f,married  ,1,0,weekly ,y,3,1,bad profit
101442,22,20508,m,married  ,1,1,weekly ,y,1,2,bad profit
102594,24,20497,m,single   ,0,2,monthly,y,3,1,bad profit
101195,20,20497,m,married  ,2,0,weekly ,y,3,2,bad profit
102459,23,20486,f,single   ,1,2,monthly,y,3,1,bad profit
101171,20,20478,m,married  ,2,2,weekly ,y,2,1,bad loss  
102789,25,20473,m,single   ,1,1,weekly ,n,2,1,bad profit
103533,48,20472,f,divsepwid,2,5,weekly ,n,5,2,bad profit
102050,20,20467,m,single   ,1,3,weekly ,y,1,1,bad profit
101623,23,20456,m,married  ,2,2,weekly ,y,3,2,bad profit
102178,21,20453,m,single   ,0,2,monthly,n,2,1,bad profit
103437,47,20452,f,divsepwid,2,5,weekly ,y,3,2,bad profit
103845,36,20452,m,married  ,3,3,weekly ,y,4,1,bad loss  
101288,21,20448,m,married  ,1,0,weekly ,y,2,2,bad profit
101159,29,20444,f,married  ,1,2,monthly,y,3,1,bad loss  
101425,22,20444,f,married  ,2,1,monthly,y,1,2,bad profit
102016,35,20443,f,single   ,1,3,weekly ,y,3,1,bad profit
103780,41,20439,f,married  ,2,4,monthly,y,5,2,bad loss  
101201,20,20436,m,married  ,2,0,monthly,y,3,1,bad profit
101418,22,20432,f,married  ,1,2,weekly ,y,2,1,bad profit
103193,38,20422,f,divsepwid,2,6,weekly ,n,3,3,bad profit
100997,33,20417,m,married  ,2,0,weekly ,y,1,1,bad profit
103117,43,20407,m,divsepwid,3,5,weekly ,n,4,2,bad loss  
102782,28,20396,m,single   ,1,2,weekly ,n,1,1,bad profit
101995,20,20385,m,single   ,1,1,weekly ,y,2,1,bad profit
103201,44,20383,m,divsepwid,2,5,weekly ,n,3,2,good risk 
101318,21,20375,m,married  ,2,1,monthly,y,3,1,bad loss  
103114,43,20374,f,divsepwid,4,6,weekly ,n,4,3,bad loss  
101443,36,20371,f,married  ,2,0,monthly,y,1,2,bad profit
101445,22,20370,f,married  ,2,2,monthly,y,3,2,bad profit
102300,22,20363,f,single   ,0,1,monthly,y,2,1,bad profit
102753,34,20362,f,single   ,0,3,monthly,y,1,1,bad profit
101775,24,20361,f,married  ,2,1,weekly ,y,1,2,bad profit
101310,21,20358,m,married  ,2,1,weekly ,y,3,2,bad profit
102768,25,20333,f,single   ,0,1,weekly ,y,2,1,bad profit
102038,20,20326,m,single   ,0,2,weekly ,y,1,1,bad profit
102438,23,20323,f,single   ,1,1,monthly,y,2,1,bad profit
102469,23,20312,f,single   ,0,1,monthly,n,1,1,bad profit
103614,49,20310,f,divsepwid,2,5,weekly ,n,3,2,bad profit
103539,48,20308,f,divsepwid,4,6,weekly ,y,4,3,bad loss  
103285,45,20305,f,divsepwid,4,5,weekly ,n,3,3,bad profit
101340,21,20299,m,married  ,2,0,weekly ,y,3,2,bad profit
103362,32,20297,f,divsepwid,4,5,weekly ,n,5,3,bad profit
101922,29,20292,f,married  ,2,1,weekly ,y,1,2,bad profit
102780,25,20289,m,single   ,1,1,monthly,y,1,1,bad profit
100966,19,20287,m,married  ,1,0,monthly,y,3,2,bad loss  
102158,21,20276,f,single   ,0,1,monthly,n,1,1,bad profit
101456,22,20274,f,married  ,2,2,weekly ,y,3,1,bad loss  
104083,29,20269,m,married  ,2,4,weekly ,y,4,1,bad loss  
103207,44,20265,f,divsepwid,4,5,weekly ,n,4,2,bad profit
103456,36,20254,f,divsepwid,4,5,weekly ,n,5,2,good risk 
100840,18,20254,f,married  ,1,0,weekly ,y,1,1,bad profit
101722,24,20250,m,married  ,1,0,weekly ,y,2,2,bad profit
101453,26,20241,m,married  ,2,1,weekly ,y,1,1,bad profit
101874,25,20240,f,married  ,1,1,weekly ,y,2,2,bad profit
102316,22,20238,m,single   ,0,2,weekly ,y,1,1,bad profit
101170,20,20238,m,married  ,2,2,monthly,y,3,1,good risk 
102598,24,20208,f,single   ,1,2,monthly,n,1,1,bad profit
101901,25,20195,f,married  ,2,2,monthly,y,1,2,bad profit
101190,32,20187,f,married  ,2,1,monthly,y,3,2,bad profit
102012,20,20186,m,single   ,0,3,monthly,y,2,1,bad profit
102047,20,20175,f,single   ,0,3,monthly,n,2,1,bad profit
102194,21,20167,f,single   ,1,2,monthly,y,2,1,bad profit
103208,44,20163,f,divsepwid,4,5,weekly ,n,5,2,bad profit
102340,35,20161,f,single   ,0,1,monthly,n,2,1,bad loss  
102637,24,20159,m,single   ,1,3,monthly,y,3,1,bad profit
101579,23,20158,m,married  ,1,0,weekly ,y,3,2,bad profit
103873,44,20150,m,married  ,2,4,monthly,y,5,1,bad loss  
101884,25,20137,f,married  ,1,0,weekly ,y,3,1,bad profit
101472,22,20137,m,married  ,2,1,monthly,y,2,1,bad profit
102601,24,20135,m,single   ,0,2,weekly ,n,3,1,bad profit
102463,23,20135,m,single   ,1,3,monthly,y,2,1,bad profit
103777,41,20117,f,married  ,2,3,monthly,y,4,2,bad loss  
102882,40,20104,m,divsepwid,2,6,weekly ,n,4,2,bad loss  
103536,48,20096,f,divsepwid,3,6,weekly ,n,4,3,bad loss  
103613,49,20082,m,divsepwid,4,6,weekly ,n,5,2,good risk 
102307,22,20075,m,single   ,1,3,monthly,n,3,1,bad profit
103360,27,20069,f,divsepwid,3,6,weekly ,n,5,3,bad loss  
102662,38,20063,m,single   ,0,2,weekly ,n,1,1,bad profit
101446,22,20055,f,married  ,2,2,weekly ,y,1,1,bad profit
100863,18,20052,m,married  ,1,0,monthly,y,1,1,bad profit
102169,21,20043,f,single   ,1,3,weekly ,n,2,1,bad profit
101350,29,20041,m,married  ,2,2,monthly,y,1,1,bad profit
102650,24,20022,f,single   ,1,1,monthly,y,3,1,bad profit
102878,40,20021,f,divsepwid,4,6,weekly ,n,5,2,bad loss  
101424,27,20019,m,married  ,2,0,weekly ,y,1,2,bad profit
103203,44,20002,m,divsepwid,2,5,weekly ,n,5,2,bad profit
102617,24,20002,m,single   ,0,2,weekly ,n,3,1,bad profit
104082,38,20000,m,married  ,3,4,monthly,y,5,1,bad loss  
102428,23,19990,f,single   ,0,1,monthly,n,3,1,bad profit
103352,29,19950,m,divsepwid,4,6,weekly ,n,4,2,bad profit
102870,40,19945,f,divsepwid,2,6,weekly ,y,4,2,bad loss  
103601,49,19863,f,divsepwid,2,5,weekly ,n,4,3,bad loss  
100808,18,19847,f,married  ,2,0,weekly ,y,2,2,bad profit
102279,22,19809,m,single   ,0,3,monthly,y,3,1,bad profit
103020,42,19779,f,divsepwid,2,5,weekly ,n,5,3,bad loss  
103027,42,19697,f,divsepwid,4,5,weekly ,n,4,3,bad loss  
103351,46,19688,m,divsepwid,4,6,weekly ,y,3,2,bad profit
101714,28,19683,m,married  ,2,2,monthly,y,1,1,bad profit
101276,21,19640,f,married  ,1,1,weekly ,y,1,1,good risk 
101572,23,19617,f,married  ,1,2,monthly,y,3,1,bad profit
103675,50,19606,m,divsepwid,2,6,weekly ,y,5,2,bad profit
103836,43,19599,f,married  ,2,3,monthly,y,5,2,bad loss  
103346,46,19584,f,divsepwid,2,6,weekly ,n,3,2,bad profit
100950,19,19519,f,married  ,1,2,monthly,y,1,1,bad profit
103434,31,19319,m,divsepwid,4,6,weekly ,y,3,2,bad profit
101986,37,19197,m,single   ,1,1,monthly,y,3,1,bad profit
101985,20,19195,m,single   ,0,3,weekly ,n,3,1,bad profit
102127,21,19168,f,single   ,0,1,monthly,y,2,1,bad profit
101854,25,19142,f,married  ,2,0,weekly ,y,1,2,bad profit
100946,19,19122,m,married  ,1,0,monthly,y,1,1,bad profit
100803,34,19039,f,married  ,1,0,weekly ,y,1,1,bad profit
103743,40,19013,f,married  ,3,4,monthly,y,4,1,bad loss  
101054,29,18999,m,married  ,1,1,weekly ,y,1,2,bad profit
101542,30,18997,f,married  ,2,2,monthly,y,3,2,bad profit
103876,44,18992,f,married  ,2,3,weekly ,y,4,1,bad loss  
100839,33,18977,f,married  ,2,2,monthly,y,2,1,bad profit
101502,22,18971,m,married  ,2,1,weekly ,y,2,1,bad profit
102522,23,18967,m,single   ,1,1,monthly,y,1,1,bad profit
103282,45,18960,m,divsepwid,2,6,weekly ,n,5,3,bad profit
103118,43,18958,m,divsepwid,3,5,weekly ,n,4,3,good risk 
101267,20,18953,m,married  ,2,0,weekly ,y,3,2,bad profit
101586,23,18943,m,married  ,2,0,weekly ,y,2,1,bad profit
102508,36,18940,f,single   ,1,1,weekly ,n,2,1,bad profit
101946,34,18914,f,married  ,1,2,monthly,y,1,2,bad profit
103433,32,18903,f,divsepwid,4,5,weekly ,n,4,3,bad profit
101550,22,18898,f,married  ,2,2,monthly,y,2,2,bad profit
103606,28,18885,m,divsepwid,4,6,weekly ,y,5,3,good risk 
101853,25,18856,f,married  ,1,2,weekly ,y,3,2,bad profit
100965,34,18856,f,married  ,2,2,weekly ,y,2,1,bad profit
102356,22,18853,m,single   ,1,3,monthly,y,1,1,bad profit
102147,31,18846,m,single   ,0,2,monthly,n,1,1,bad loss  
102647,24,18812,f,single   ,0,3,monthly,n,2,1,bad profit
102034,20,18811,f,single   ,1,2,weekly ,y,3,1,bad profit
103914,45,18810,m,married  ,3,3,monthly,y,4,1,bad profit
101741,24,18787,f,married  ,2,0,monthly,y,1,2,bad profit
101481,22,18785,m,married  ,2,1,weekly ,y,2,2,bad profit
102430,23,18771,m,single   ,1,2,weekly ,n,2,1,bad profit
101988,27,18759,m,single   ,1,1,weekly ,y,3,1,bad profit
104026,33,18749,m,married  ,2,3,monthly,y,5,1,bad loss  
102587,24,18749,f,single   ,1,2,weekly ,n,3,1,bad profit
102621,24,18745,m,single   ,0,1,monthly,n,2,1,bad profit
102273,21,18719,m,single   ,0,3,monthly,y,3,1,bad profit
102144,21,18712,m,single   ,1,1,weekly ,y,2,1,bad profit
102108,20,18706,f,single   ,0,1,monthly,y,2,1,bad profit
103640,49,18704,f,divsepwid,4,5,weekly ,y,4,2,bad loss  
101530,22,18701,m,married  ,2,2,monthly,y,3,1,bad profit
102791,25,18698,f,single   ,0,3,monthly,n,3,1,bad profit
103120,43,18684,f,divsepwid,3,6,weekly ,n,3,3,bad profit
102183,21,18684,f,single   ,1,3,monthly,n,1,1,bad profit
101762,32,18672,f,married  ,1,1,weekly ,y,1,2,bad profit
103804,42,18659,f,married  ,3,4,monthly,y,4,1,bad loss  
101205,20,18658,m,married  ,1,2,monthly,y,2,2,bad profit
102075,20,18654,f,single   ,0,1,weekly ,y,1,1,bad profit
102641,24,18638,f,single   ,1,2,monthly,n,3,1,bad profit
103112,43,18625,m,divsepwid,4,5,weekly ,n,4,2,bad profit
103308,32,18616,f,divsepwid,3,5,weekly ,n,4,3,bad loss  
102365,22,18613,f,single   ,1,1,monthly,n,3,1,bad profit
100831,18,18599,f,married  ,1,0,monthly,y,3,2,bad profit
104048,49,18586,m,married  ,2,4,weekly ,y,5,2,bad loss  
102131,21,18586,f,single   ,0,3,weekly ,y,2,1,bad profit
102553,23,18581,m,single   ,1,1,weekly ,y,1,1,good risk 
103058,42,18577,m,divsepwid,4,5,weekly ,n,4,3,bad loss  
103190,44,18576,m,divsepwid,4,6,weekly ,n,5,2,bad loss  
101943,25,18563,m,married  ,1,2,weekly ,y,3,2,bad profit
101131,20,18559,f,married  ,2,1,monthly,y,3,2,bad profit
101387,21,18559,m,married  ,2,1,monthly,y,2,2,bad profit
102591,24,18557,f,single   ,1,3,weekly ,y,3,1,bad profit
101537,22,18547,m,married  ,2,0,weekly ,y,2,1,bad profit
101507,22,18546,f,married  ,2,0,weekly ,y,1,1,bad profit
101058,19,18546,f,married  ,2,2,monthly,y,2,2,bad profit
102375,22,18541,m,single   ,0,1,monthly,y,3,1,bad profit
101705,32,18532,f,married  ,1,0,weekly ,y,3,2,bad profit
102973,41,18531,m,divsepwid,2,5,weekly ,y,5,3,bad profit
100915,18,18530,m,married  ,1,2,weekly ,y,1,1,bad profit
101625,23,18502,f,married  ,1,1,monthly,y,1,2,good risk 
101143,20,18495,f,married  ,1,1,weekly ,y,1,2,bad loss  
102163,30,18492,f,single   ,1,2,monthly,y,1,1,bad profit
103822,27,18488,m,married  ,2,4,monthly,y,5,2,bad loss  
101412,22,18477,m,married  ,1,1,weekly ,y,1,1,bad profit
101729,24,18466,m,married  ,2,0,monthly,y,3,2,bad profit
101323,21,18456,f,married  ,2,0,weekly ,y,2,1,bad profit
102633,24,18451,f,single   ,0,3,monthly,n,1,1,bad profit
